object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Sphere,210,0.37533003091812134,-0.9061272144317627,-0.19509032368659973,0.3754187226295471,-0.9063399434089661,-0.19392983615398407,1.994814968768966,1.0068785047029063,3.718882326769176,0.27074761076875586
Sphere,211,0.3535533547401428,-0.8535531759262085,-0.3826834559440613,0.3538943827152252,-0.8543707728385925,-0.38053807616233826,1.997877058186307,1.0078967724570655,3.7251917275995288,0.27056238877308547
Sphere,212,0.31818944215774536,-0.7681775093078613,-0.5555702447891235,0.318903386592865,-0.7699058055877686,-0.5527617931365967,2.0024666106544493,1.0094334812126824,3.7346441551265035,0.2702890661823951
Sphere,213,0.27059799432754517,-0.6532813906669617,-0.7071067690849304,0.27176007628440857,-0.6560848951339722,-0.7040590047836304,2.007933074151437,1.0112694108416922,3.7458990748055196,0.26996707349735405
Sphere,214,0.21260735392570496,-0.5132797956466675,-0.8314695954322815,0.2142166644334793,-0.5171648263931274,-0.8286445736885071,2.0134205148982005,1.013075437543924,3.7572056886707648,0.2696353411256365
Sphere,215,0.14644652605056763,-0.35355332493782043,-0.9238795042037964,0.14843806624412537,-0.3583601117134094,-0.9217072129249573,2.018166142464941,1.0146548434345133,3.7669770914120555,0.26935519351782644
Sphere,216,0.07465778291225433,-0.18023985624313354,-0.9807852506637573,0.07690615206956863,-0.18566834926605225,-0.9795981645584106,2.021743545303587,1.0156765668846521,3.774390228492205,0.26909686211496875
Sphere,217,0.038060203194618225,-0.1913415938615799,0.9807852506637573,0.03920654207468033,-0.19710440933704376,0.9795982837677002,2.0217415982169507,1.015669021405708,3.7743881879649015,0.26909500846900003
Sphere,218,0.07465776056051254,-0.3753301799297333,0.9238795042037964,0.07567227631807327,-0.38043326139450073,0.9217071533203125,2.66808575022499,1.3413823675563563,5.07168704890106,0.26448445154892
Sphere,219,0.10838623344898224,-0.5448948740959167,0.8314695954322815,0.10920611768960953,-0.5490210652351379,0.8286434412002563,1.8049691395371807,0.9081833197452681,3.337852134072746,0.27208614500161543
Sphere,220,0.13794966042041779,-0.6935198307037354,0.7071067690849304,0.13854236900806427,-0.6964961290359497,0.7040591239929199,2.007935501396966,1.011266661650393,3.7459050972529733,0.2699659055409589
Sphere,221,0.16221152245998383,-0.8154928684234619,0.5555702447891235,0.16257460415363312,-0.8173272609710693,0.5527617335319519,2.002466926323622,1.0094281965709226,3.7346463611539313,0.2702874914933122
Sphere,222,0.1802399456501007,-0.9061272144317627,0.3826834559440613,0.18041487038135529,-0.9069957733154297,0.38053810596466064,1.9978786807358178,1.0079010280826557,3.7251939949897137,0.2705633664819216
Sphere,223,0.19134151935577393,-0.9619394540786743,0.19509032368659973,0.1913870871067047,-0.9621654152870178,0.19392983615398407,1.994812937953834,1.0068722360725204,3.7188797641979576,0.2707461117097101
Sphere,224,0.1950899064540863,-0.9807847738265991,0.0,0.19508741796016693,-0.9807858467102051,0.0,1.9937276717068062,1.0065035421240265,3.716645686821111,0.27080965659250134
Sphere,225,0.19134151935577393,-0.9619394540786743,-0.19509032368659973,0.19138705730438232,-0.9621654152870178,-0.19392982125282288,1.9948132971334398,1.0068722360724969,3.7188805389624493,0.2707460553044303
Sphere,226,0.1802399456501007,-0.9061272144317627,-0.3826834559440613,0.18041487038135529,-0.9069957733154297,-0.38053804636001587,1.9978787188619793,1.0079010280826812,3.7251940772140384,0.27056336050992025
Sphere,227,0.16221152245998383,-0.8154928684234619,-0.5555702447891235,0.16257458925247192,-0.8173272609710693,-0.5527617931365967,2.002466710375875,1.0094281965709229,3.7346458955621697,0.27028752518958044
Sphere,228,0.13794966042041779,-0.6935198307037354,-0.7071067690849304,0.13854236900806427,-0.6964961290359497,-0.7040590047836304,2.0079355968212242,1.0112666616503931,3.7459053029241276,0.2699658907183209
Sphere,229,0.10838623344898224,-0.5448948740959167,-0.8314695954322815,0.10920669138431549,-0.5490192770957947,-0.8286445140838623,2.013419342434086,1.0130668570654182,3.7572056227512265,0.2696330621169454
Sphere,230,0.07465776056051254,-0.3753301799297333,-0.9238795042037964,0.07567252218723297,-0.38043150305747986,-0.9217079281806946,2.2068033537464173,1.1094715869481926,4.14600665798201,0.26760004951082417
Sphere,231,0.038060203194618225,-0.1913415938615799,-0.9807852506637573,0.03920639306306839,-0.19710414111614227,-0.979598343372345,1.521163882272827,0.7641818952383601,2.766056512780767,0.27627125176488687
Sphere,232,-7.450580596923828e-09,-0.195090189576149,0.9807852506637573,6.025819487831541e-08,-0.20096589624881744,0.9795981645584106,2.0217422843478516,1.015679663123678,3.774386629671908,0.2690979390237951
Sphere,233,-5.21540641784668e-08,-0.38268333673477173,0.9238795042037964,-5.495169830282975e-07,-0.38788655400276184,0.9217072129249573,1.622856085256097,0.8158987698812489,2.971100537709544,0.27461163280265
Sphere,234,-9.685754776000977e-08,-0.5555699467658997,0.8314695954322815,-8.807009521660802e-07,-0.5597735643386841,0.828645646572113,2.276299529985055,1.14534435159906,4.285327951538896,0.26727110843121293
Sphere,235,-1.4901161193847656e-08,-0.7071066498756409,0.7071067690849304,6.286030043156643e-07,-0.7101414203643799,0.7040591239929199,2.0079324964647007,1.011247099361844,3.74590424853581,0.2699607443935914
Sphere,236,-1.043081283569336e-07,-0.8314692974090576,0.5555702447891235,-1.8672975556910387e-06,-0.833339273929596,0.5527617335319519,2.002468569687498,1.0094319934105453,3.7346488083392813,0.2702883310357147
Sphere,237,2.9802322387695312e-08,-0.9238792657852173,0.3826834559440613,2.170563448089524e-06,-0.9247652888298035,0.38053807616233826,1.9978758476852518,1.0079013354923052,3.7251877961391955,0.2705638992313084
Sphere,238,-1.341104507446289e-07,-0.9807849526405334,0.19509032368659973,4.744625812236336e-07,-0.9810154438018799,0.1939297467470169,1.9948191911114521,1.0068814160926307,3.718890590193844,0.27074779202905996
Sphere,239,-3.2782554626464844e-07,-0.9999993443489075,0.0,-3.0644334856333444e-06,-1.0,0.0,1.9937207973670137,1.0064787594915756,3.716638049692901,0.27080354504112636
