object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Torus,333,-0.9238796830177307,-0.38268306851387024,-0.25,-0.009962708689272404,-0.004126556683331728,-0.999941885471344,3.38239091901337,5.941396111813411e-06,6.764780959743149,8.782835907439335e-07
Torus,334,-1.0393646955490112,-0.4305184483528137,-0.21650634706020355,-0.4693294167518616,-0.19440323114395142,-0.8613578081130981,5.223480898804651,2.1053870177368434,10.241385409896925,0.20557638771237574
Torus,335,-1.1239055395126343,-0.4655363857746124,-0.125,-0.8025447130203247,-0.3324243128299713,-0.4953950345516205,5.674301529925182,3.4735543642536264,11.03379250279356,0.31481055705680383
Torus,336,-1.0825319290161133,-0.6249997615814209,0.0,-0.8660253882408142,-0.5,9.94760362971192e-09,4.77329150233447,3.2294632292186063,9.195377948463701,0.3512050562052389
Torus,337,-1.0535255670547485,-0.6082529425621033,0.125,-0.7522896528244019,-0.43433523178100586,0.4953920245170593,4.69431641275161,2.8736489783894177,9.071867966376047,0.316764859127173
Torus,338,-0.9742786884307861,-0.5624998211860657,0.21650634706020355,-0.43993785977363586,-0.2539990246295929,0.8613589406013489,4.446143694073037,1.792076186323608,8.685968874669733,0.20631851347633923
Torus,339,-0.8660255074501038,-0.4999998211860657,0.25,-0.009332929737865925,-0.0053887683898210526,0.9999419450759888,3.505389914130463,5.840085894584091e-06,7.010778995245666,8.330152607705088e-07
Torus,340,-0.7577723264694214,-0.43749985098838806,0.21650634706020355,0.4259411692619324,0.24591685831546783,0.870688796043396,4.257450008904451,-2.809743460518741,8.83299631932895,-0.31809630152004864
Torus,341,-0.678525447845459,-0.3917466700077057,0.125,0.747622549533844,0.4316408634185791,0.504724383354187,3.4710953201715373,-5.190967483427699,7.623139419786141,-0.6809487794430664
Torus,342,-0.649519145488739,-0.37499988079071045,3.0616171314629196e-17,0.8660258650779724,0.49999916553497314,3.465837835392449e-06,2.3041694151096497,-4.4864379558502225,5.433967275895066,-0.8256284456757665
Torus,343,-0.678525447845459,-0.3917466700077057,-0.125,0.7476213574409485,0.43163958191871643,-0.5047271847724915,2.469884505589721,-3.6936650017873616,5.599420329436374,-0.6596513182569308
Torus,344,-0.7577723264694214,-0.43749985098838806,-0.21650634706020355,0.42593637108802795,0.24591395258903503,-0.8706920146942139,4.0533758257468335,-2.6750700978033706,8.424293999603695,-0.31754234811002746
Torus,345,-0.8660255074501038,-0.4999998211860657,-0.25,-0.00933044496923685,-0.005386815406382084,-0.9999419450759888,4.943498031403835,1.0906732403225325e-06,9.886995952493754,1.1031391622395859e-07
Torus,346,-0.9742786884307861,-0.5624998211860657,-0.21650634706020355,-0.4399363100528717,-0.2539982795715332,-0.8613600134849548,3.8701976312624025,1.5599344041882919,7.533324069271446,0.20707119325335954
Torus,347,-1.0535255670547485,-0.6082529425621033,-0.125,-0.7522904872894287,-0.4343337118625641,-0.4953920543193817,4.694316299151268,2.8736480968076217,9.071867831648587,0.31676476665394837
Torus,348,-0.9916916489601135,-0.7609517574310303,0.0,-0.7933533787727356,-0.6087614297866821,2.4869004633387704e-09,4.773282180559978,3.229426797069931,9.195362683918265,0.35120167720168993
